Price,zip,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate,Hightest_Rated_School
281000,85301,1935,2,1.0,861.0,0.0,100.04
800000,85018,1950,2,1.0,888.0,2.2,75.8
505000,85032,1972,3,2.0,1909.0,3.2,99.97
447000,85023,2012,3,2.5,1655.0,3.4,91.9
640000,85281,1955,5,2.0,1852.0,0.0,94.49
355000,85019,1951,3,2.0,1350.0,2.5,100.04
333000,85035,1969,3,2.0,1260.0,3.3,95.89
480000,85302,1979,4,2.0,1957.0,0.0,91.9
830000,85042,2002,4,3.0,3504.0,2.9,76.54
445000,85009,2022,4,3.0,1950.0,4.0,65.7
615000,85006,1947,3,2.0,1660.0,1.9,94.44
345000,85301,1978,4,2.0,1698.0,0.0,100.04
650000,85281,2021,2,2.5,2099.0,0.0,94.49
375000,85029,1971,3,2.0,1806.0,3.3,91.9
500000,85304,1973,4,2.0,1953.0,0.2,91.9
725000,85013,1948,3,2.0,1788.0,2.0,72.93
445000,85020,1958,3,2.0,1492.0,2.1,97.13
455000,85302,1971,4,3.0,3203.0,0.0,91.9
288000,85019,1961,4,2.0,1185.0,2.5,100.04
526000,85053,1973,3,3.0,2125.0,1.5,91.9
419000,85301,1970,4,3.5,2403.0,0.0,100.04
330000,85033,1961,3,1.0,1247.0,3.0,95.89
580000,85041,2007,3,2.0,2164.0,4.5,76.54
635000,85021,1969,4,2.0,2063.0,2.8,91.9
500000,85008,1958,4,2.0,1650.0,4.5,81.79
1000000,85028,1975,3,2.0,2176.0,0.6,99.97
787500,85042,2008,3,2.5,2858.0,2.9,76.54
360000,85022,1980,2,1.0,910.0,2.6,99.97
310000,85033,1960,3,2.5,1020.0,3.0,95.89
615000,85040,2017,7,4.0,2570.0,2.8,76.54
800000,85028,1964,3,2.0,2161.0,0.6,99.97
795000,85029,1980,4,2.0,2581.0,3.3,91.9
700000,85022,1979,3,2.5,2738.0,2.6,99.97
360000,85023,1981,3,1.75,1162.0,3.4,91.9
315000,85022,1960,2,2.0,1378.0,2.6,99.97
355000,85033,1976,3,2.0,1168.0,3.0,95.89
430000,85040,1997,3,2.0,1710.0,2.8,76.54
322500,85031,1957,3,2.0,1109.0,2.4,100.04
515000,85023,1979,4,2.0,1957.0,3.4,91.9
330000,85033,1980,2,2.0,1152.0,3.0,95.89
373000,85043,2000,3,2.0,1182.0,3.2,76.86
236000,85041,1958,2,1.0,744.0,4.5,76.54
460000,85031,1957,4,2.0,2011.0,2.4,100.04
351000,85033,1979,3,2.0,1270.0,3.0,95.89
900000,85007,1930,4,3.0,2246.0,1.6,94.44
565000,85304,1983,4,3.0,2723.0,0.2,91.9
494000,85029,1962,4,2.5,2016.0,3.3,91.9
475000,85301,1972,4,2.0,1997.0,0.0,100.04
435000,85051,1976,4,2.0,2056.0,4.3,91.9
865000,85018,1959,4,2.75,2062.0,2.2,75.8
660000,85257,1959,3,1.75,1918.0,2.5,101.35
370000,85035,1973,3,2.0,1850.0,3.3,95.89
470000,85304,1989,4,3.0,2297.0,0.2,91.9
460000,85301,1999,3,2.0,1681.0,0.0,100.04
450000,85018,1953,3,2.0,3765.0,2.2,75.8
350000,85033,1961,3,2.0,1305.0,3.0,95.89
665000,85016,1947,4,3.0,1676.0,3.2,97.13
500000,85032,1970,3,2.0,1672.0,3.2,99.97
315000,85017,1955,3,2.0,1767.0,4.1,100.04
879400,85021,1956,4,1.75,2197.0,2.8,91.9
450000,85302,1977,3,2.0,1647.0,0.0,91.9
715000,85020,1957,3,2.0,2065.0,2.1,97.13
450000,85032,1979,3,2.0,1100.0,3.2,99.97
397000,85031,1956,4,2.0,1800.0,2.4,100.04
520000,85023,1987,3,2.0,1553.0,3.4,91.9
380000,85037,1995,4,2.0,1462.0,1.9,85.28
390000,85035,1973,4,2.0,1616.0,3.3,95.89
340000,85301,1940,3,2.0,1200.0,0.0,100.04
575000,85015,1950,4,3.0,2089.0,5.5,100.04
453000,85301,2004,4,2.0,2102.0,0.0,100.04
810000,85257,1962,3,2.0,1996.0,2.5,101.35
185000,85003,1950,2,1.0,900.0,1.1,94.44
395000,85041,2006,3,2.0,1310.0,4.5,76.54
620000,85018,1950,3,3.0,1590.0,2.2,75.8
518000,85041,2004,4,2.0,2155.0,4.5,76.54
420000,85029,1975,4,2.0,2052.0,3.3,91.9
450000,85008,1945,2,1.0,1102.0,4.5,81.79
370000,85042,1974,2,1.0,900.0,2.9,76.54
800000,85042,2019,4,3.5,2782.0,2.9,76.54
725000,85251,1959,3,2.0,1815.0,0.0,101.35
795000,85028,1973,4,2.75,2535.0,0.6,99.97
720000,85029,1971,4,2.5,2318.0,3.3,91.9
870500,85014,1950,3,3.0,2324.0,1.9,97.13
415000,85301,1960,4,2.5,1900.0,0.0,100.04
509500,85304,1984,4,1.75,2111.0,0.2,91.9
379000,85051,1964,4,2.0,2043.0,4.3,91.9
360000,85053,1971,2,2.0,1024.0,1.5,91.9
895000,85018,1954,3,2.0,1984.0,2.2,75.8
575000,85042,2001,3,2.0,2270.0,2.9,76.54
625000,85032,1979,3,2.0,1527.0,3.2,99.97
410000,85306,1985,3,2.0,1340.0,0.3,91.9
855000,85007,1939,3,2.0,1788.0,1.6,94.44
339000,85304,1983,2,2.0,1216.0,0.2,91.9
855000,85251,1955,3,2.0,1129.0,0.0,101.35
370000,85041,1951,3,2.0,1104.0,4.5,76.54
320000,85301,1971,3,2.0,1318.0,0.0,100.04
435000,85032,1971,3,2.0,1320.0,3.2,99.97
496000,85015,1953,4,2.0,1516.0,5.5,100.04
385000,85035,2007,4,4.0,1768.0,3.3,95.89
300000,85017,1953,3,2.0,1512.0,4.1,100.04
450000,85304,1977,4,2.0,1722.0,0.2,91.9
719623,85014,1930,4,2.0,1600.0,1.9,97.13
420000,85304,1978,3,2.0,1152.0,0.2,91.9
460000,85029,1971,4,2.0,1786.0,3.3,91.9
415000,85023,1984,2,2.0,1251.0,3.4,91.9
360000,85040,1956,4,2.0,1360.0,2.8,76.54
375000,85015,1957,3,1.75,1260.0,5.5,100.04
370000,85035,1974,4,2.0,1404.0,3.3,95.89
365000,85019,1960,3,2.0,1494.0,2.5,100.04
385000,85033,1964,4,2.0,1441.0,3.0,95.89
359000,85009,1980,4,2.0,1480.0,4.0,65.7
460000,85029,1967,4,3.0,1899.0,3.3,91.9
315000,85009,1954,2,1.0,1138.0,4.0,65.7
430000,85053,1971,3,2.0,1908.0,1.5,91.9
830000,85016,1959,3,2.0,1583.0,3.2,97.13
600000,85014,1952,3,2.0,1478.0,1.9,97.13
487000,85032,1984,3,2.0,1206.0,3.2,99.97
515000,85042,1999,3,2.0,1766.0,2.9,76.54
535000,85281,1959,4,1.75,1610.0,0.0,94.49
575000,85053,1979,3,2.0,1980.0,1.5,91.9
385000,85051,1971,3,2.0,2256.0,4.3,91.9
540000,85028,1971,3,2.0,1497.0,0.6,99.97
360000,85042,1999,2,2.5,1320.0,2.9,76.54
598000,85014,1950,3,2.0,1550.0,1.9,97.13
370000,85008,1948,3,1.0,1041.0,4.5,81.79
380000,85035,1962,3,2.0,1490.0,3.3,95.89
425000,85302,1985,3,2.0,1473.0,0.0,91.9
925000,85007,1937,3,1.75,2315.0,1.6,94.44
400000,85035,1973,4,2.5,1858.0,3.3,95.89
428000,85041,2004,3,2.0,1552.0,4.5,76.54
410000,85020,1972,3,2.0,1380.0,2.1,97.13
360000,85021,1959,3,1.75,1362.0,2.8,91.9
475000,85032,1972,4,2.0,1737.0,3.2,99.97
270000,85022,1971,2,1.75,1024.0,2.6,99.97
349000,85023,1973,3,2.0,1227.0,3.4,91.9
405000,85019,1957,4,2.0,1503.0,2.5,100.04
790000,85028,1976,3,2.0,1798.0,0.6,99.97
380000,85017,1952,4,2.0,1212.0,4.1,100.04
400000,85033,1980,4,2.0,1334.0,3.0,95.89
386000,85015,1944,2,1.0,860.0,5.5,100.04
568000,85023,1979,4,2.0,2054.0,3.4,91.9
380000,85017,1950,4,2.0,1460.0,4.1,100.04
357000,85029,1964,4,1.75,1292.0,3.3,91.9
510000,85029,1962,4,2.0,1865.0,3.3,91.9
500000,85032,1983,3,1.75,1312.0,3.2,99.97
800000,85257,1959,4,2.0,2429.0,2.5,101.35
530000,85022,2008,3,2.0,1532.0,2.6,99.97
540000,85302,1986,5,3.5,2980.0,0.0,91.9
608500,85042,2000,3,2.0,2354.0,2.9,76.54
970000,85254,1971,3,2.0,1934.0,1.1,99.97
815000,85042,2018,4,2.0,2754.0,2.9,76.54
845000,85028,1972,4,2.0,2028.0,0.6,99.97
507000,85303,2000,4,3.0,2663.0,0.0,95.89
450000,85033,2004,3,2.5,2114.0,3.0,95.89
470000,85015,1951,3,2.0,1198.0,5.5,100.04
520000,85042,2018,3,2.0,1902.0,2.9,76.54
650000,85014,1950,4,3.0,1893.0,1.9,97.13
481086,85013,1956,4,2.5,2190.0,2.0,72.93
425000,85040,1974,3,2.0,1290.0,2.8,76.54
390000,85032,2004,3,2.0,1323.0,3.2,99.97
398000,85041,1957,3,2.0,1400.0,4.5,76.54
425000,85302,1972,3,2.0,1218.0,0.0,91.9
522000,85021,1952,2,2.0,1277.0,2.8,91.9
355000,85035,1962,4,2.0,1325.0,3.3,95.89
405000,85301,1964,4,2.0,1904.0,0.0,100.04
405000,85051,1968,5,3.0,2299.0,4.3,91.9
345000,85042,1958,3,2.0,1188.0,2.9,76.54
400000,85339,2006,3,2.0,1478.0,2.0,94.47
355000,85017,1952,4,1.75,1898.0,4.1,100.04
650000,85007,1948,4,2.0,2382.0,1.6,94.44
375000,85029,1979,3,2.0,1590.0,3.3,91.9
440000,85037,2019,4,2.0,1555.0,1.9,85.28
985000,85003,1949,3,2.0,2046.0,1.1,94.44
380000,85040,2004,3,2.5,1385.0,2.8,76.54
330000,85041,1997,3,2.0,1079.0,4.5,76.54
520000,85015,1955,3,3.0,1977.0,5.5,100.04
775000,85028,1965,4,2.5,2486.0,0.6,99.97
656000,85023,1973,3,2.0,2168.0,3.4,91.9
380000,85009,1959,5,2.0,1526.0,4.0,65.7
350000,85306,1984,3,2.0,1481.0,0.3,91.9
425000,85015,1953,3,2.0,1726.0,5.5,100.04
390000,85033,1969,3,2.0,1244.0,3.0,95.89
242500,85040,1974,3,2.0,1040.0,2.8,76.54
530000,85251,1956,3,2.0,1128.0,0.0,101.35
420000,85015,1958,4,3.0,2026.0,5.5,100.04
385000,85035,1978,3,2.0,1824.0,3.3,95.89
400000,85035,1971,4,2.0,1531.0,3.3,95.89
375000,85041,1972,4,2.0,1597.0,4.5,76.54
416000,85041,2004,4,2.0,1580.0,4.5,76.54
585500,85281,1961,3,2.0,1621.0,0.0,94.49
702000,85013,1956,3,2.0,1532.0,2.0,72.93
370000,85029,1978,3,2.0,1570.0,3.3,91.9
553000,85303,2021,4,2.5,2940.0,0.0,95.89
360000,85035,1972,3,2.0,1770.0,3.3,95.89
420000,85029,1971,5,2.0,1675.0,3.3,91.9
695000,85028,1972,3,2.0,2018.0,0.6,99.97
780000,85020,1993,4,2.5,2517.0,2.1,97.13
510000,85306,1972,5,3.0,2143.0,0.3,91.9
750000,85021,1986,3,2.0,1923.0,2.8,91.9
434000,85029,1977,3,2.0,1800.0,3.3,91.9
1100000,85251,1959,3,3.0,2117.0,0.0,101.35
445000,85021,1958,3,2.0,1362.0,2.8,91.9
601000,85042,2000,5,2.0,2504.0,2.9,76.54
435350,85304,2003,4,2.5,1756.0,0.2,91.9
595000,85022,1997,3,2.0,1736.0,2.6,99.97
401000,85019,1958,4,2.0,1387.0,2.5,100.04
810000,85016,1996,3,2.0,1928.0,3.2,97.13
515000,85029,1971,3,2.0,1584.0,3.3,91.9
665000,85020,1956,3,1.75,1830.0,2.1,97.13
460000,85304,1979,3,2.0,1995.0,0.2,91.9
695000,85254,1979,3,2.0,1921.0,1.1,99.97
674000,85023,1979,3,3.0,2325.0,3.4,91.9
345000,85017,1955,3,2.75,2008.0,4.1,100.04
333000,85019,1955,3,2.0,1040.0,2.5,100.04
991500,85022,1995,5,3.5,4321.0,2.6,99.97
465000,85053,1983,3,1.75,1881.0,1.5,91.9
300000,85042,1974,3,1.0,1456.0,2.9,76.54
970000,85258,1980,3,3.0,2285.0,0.0,101.35
467500,85033,1986,4,2.0,2091.0,3.0,95.89
391000,85018,1950,2,1.5,1241.0,2.2,75.8
420000,85053,1961,3,2.0,1677.0,1.5,91.9
370000,85304,1972,4,2.0,1365.0,0.2,91.9
710000,85254,1979,3,2.0,1839.0,1.1,99.97
426000,85042,2014,3,2.0,1440.0,2.9,76.54
449000,85053,1968,4,2.0,1981.0,1.5,91.9
425000,85029,1970,3,2.0,1778.0,3.3,91.9
325000,85015,1988,2,1.0,900.0,5.5,100.04
532500,85020,1959,3,1.75,1262.0,2.1,97.13
429000,85041,1985,3,2.0,1567.0,4.5,76.54
1065000,85021,1992,4,2.5,2789.0,2.8,91.9
328000,85019,1959,3,2.0,1416.0,2.5,100.04
750000,85004,1935,2,1.0,1344.0,1.2,94.44
922500,85016,1955,2,2.5,2040.0,3.2,97.13
385000,85301,1960,4,2.0,1665.0,0.0,100.04
535000,85032,1971,4,2.0,1416.0,3.2,99.97
815000,85016,1961,5,4.75,3678.0,3.2,97.13
600000,85014,1951,3,2.0,2073.0,1.9,97.13
380000,85031,1957,3,1.75,1431.0,2.4,100.04
375000,85301,1960,3,2.0,1197.0,0.0,100.04
363000,85041,2014,3,2.5,1293.0,4.5,76.54
315000,85009,1946,4,2.0,1085.0,4.0,65.7
387000,85035,1962,5,3.0,1878.0,3.3,95.89
480000,85042,1985,3,2.0,1984.0,2.9,76.54
405000,85031,1959,3,2.0,1320.0,2.4,100.04
430000,85042,1984,3,2.0,1814.0,2.9,76.54
609000,85032,1970,4,2.0,1770.0,3.2,99.97
825000,85257,1960,4,2.0,1850.0,2.5,101.35
749000,85041,2020,4,3.0,2496.0,4.5,76.54
493000,85021,1966,4,2.0,1349.0,2.8,91.9
426500,85023,1976,3,2.0,1010.0,3.4,91.9
915000,85257,1959,4,2.0,2385.0,2.5,101.35
436000,85020,1957,3,2.0,1332.0,2.1,97.13
390000,85051,1962,4,2.0,1627.0,4.3,91.9
455000,85008,1958,3,1.75,1385.0,4.5,81.79
450000,85014,1943,3,1.0,1094.0,1.9,97.13
700000,85020,1944,3,2.0,1246.0,2.1,97.13
355000,85041,1960,3,2.0,1152.0,4.5,76.54
745000,85257,1958,3,2.0,1886.0,2.5,101.35
510000,85014,1940,2,2.0,1001.0,1.9,97.13
850000,85257,1959,3,2.0,2274.0,2.5,101.35
469900,85302,1972,3,2.0,1413.0,0.0,91.9
950000,85014,2006,4,3.0,2459.0,1.9,97.13
480000,85008,1982,4,3.0,1634.0,4.5,81.79
315000,85017,1948,5,1.0,1701.0,4.1,100.04
367500,85029,1972,3,2.0,1543.0,3.3,91.9
570000,85032,1975,3,2.0,1280.0,3.2,99.97
410000,85302,1986,3,2.0,1365.0,0.0,91.9
240000,85009,1948,3,1.0,1203.0,4.0,65.7
830000,85018,1952,3,3.0,2684.0,2.2,75.8
500000,85281,1950,3,1.0,1113.0,0.0,94.49
605000,85020,1990,3,2.5,2093.0,2.1,97.13
590000,85302,1994,4,2.0,2051.0,0.0,91.9
420000,85006,1951,3,2.0,1550.0,1.9,94.44
720000,85029,1978,4,2.0,2594.0,3.3,91.9
485000,85032,1976,4,2.0,1152.0,3.2,99.97
700000,85251,1957,3,2.0,1728.0,0.0,101.35
327500,85017,1955,3,1.75,1012.0,4.1,100.04
340000,85037,1972,5,2.0,1630.0,1.9,85.28
380000,85051,1965,3,2.0,1480.0,4.3,91.9
899900,85014,2022,3,2.5,2708.0,1.9,97.13
385000,85040,2006,3,2.0,1290.0,2.8,76.54
415000,85033,1961,4,2.0,1816.0,3.0,95.89
400000,85302,1985,3,2.0,1283.0,0.0,91.9
360000,85301,1971,3,2.0,1503.0,0.0,100.04
403500,85033,1973,4,2.0,2100.0,3.0,95.89
460000,85303,2000,4,2.0,1866.0,0.0,95.89
355240,85051,1970,3,2.0,1545.0,4.3,91.9
575000,85041,2005,5,3.5,3770.0,4.5,76.54
412000,85051,1960,3,2.0,1632.0,4.3,91.9
400000,85033,1978,3,2.0,1765.0,3.0,95.89
535000,85041,2004,4,3.0,2557.0,4.5,76.54
465000,85015,1950,3,1.75,1120.0,5.5,100.04
785000,85007,1931,3,2.0,1412.0,1.6,94.44
715000,85018,1972,3,2.0,1951.0,2.2,75.8
402500,85017,1958,4,2.0,1674.0,4.1,100.04
495000,85022,1978,3,2.0,1825.0,2.6,99.97
410000,85033,1961,4,2.0,1554.0,3.0,95.89
480000,85023,1974,3,2.0,1859.0,3.4,91.9
445000,85029,1970,3,1.75,1536.0,3.3,91.9
340000,85051,1974,3,2.0,1686.0,4.3,91.9
405000,85015,2022,3,2.0,1425.0,5.5,100.04
355500,85017,1955,3,2.0,1713.0,4.1,100.04
315000,85009,1948,3,2.0,950.0,4.0,65.7
215000,85021,1958,3,2.0,1226.0,2.8,91.9
372800,85053,1970,3,1.75,1128.0,1.5,91.9
575000,85023,1994,3,2.0,2095.0,3.4,91.9
500000,85029,1970,3,2.0,1942.0,3.3,91.9
870000,85305,2003,6,5.0,4058.0,2.5,85.28
402000,85040,2018,3,2.0,1124.0,2.8,76.54
682000,85006,2018,4,3.0,2126.0,1.9,94.44
335000,85031,1954,3,2.0,1379.0,2.4,100.04
660000,85006,1973,3,2.0,1734.0,1.9,94.44
415000,85345,1992,3,2.0,1554.0,0.0,85.28
569500,85281,1959,4,2.0,1808.0,0.0,94.49
340000,85041,1959,3,1.0,1196.0,4.5,76.54
420000,85304,1978,3,2.0,1534.0,0.2,91.9
615000,85028,1970,3,2.0,1818.0,0.6,99.97
775000,85008,1952,6,3.0,2602.0,4.5,81.79
533000,85041,2004,4,3.5,3763.0,4.5,76.54
385706,85017,1961,4,2.0,1814.0,4.1,100.04
342500,85035,1963,3,2.0,1126.0,3.3,95.89
449900,85032,1962,4,2.0,1372.0,3.2,99.97
359000,85053,1969,4,2.0,1818.0,1.5,91.9
360000,85017,1954,3,2.0,1476.0,4.1,100.04
418500,85023,1972,4,2.0,1593.0,3.4,91.9
369000,85019,1958,4,2.0,1648.0,2.5,100.04
410000,85033,1961,4,2.0,1913.0,3.0,95.89
405000,85345,1981,3,2.0,1249.0,0.0,85.28
385000,85031,1956,4,2.0,1353.0,2.4,100.04
300000,85051,1966,2,1.75,1102.0,4.3,91.9
350000,85033,1971,3,1.5,956.0,3.0,95.89
445000,85053,1971,4,2.0,2014.0,1.5,91.9
370000,85019,1955,3,2.0,1138.0,2.5,100.04
402950,85042,1999,3,2.0,1296.0,2.9,76.54
265000,85033,1971,3,2.0,1317.0,3.0,95.89
295000,85033,1971,4,2.0,2038.0,3.0,95.89
505000,85022,1970,3,2.0,1442.0,2.6,99.97
415545,85006,1935,3,1.0,902.0,1.9,94.44
318000,85020,1954,3,1.0,1112.0,2.1,97.13
374000,85037,1995,3,2.0,1098.0,1.9,85.28
402000,85029,1966,3,2.0,1472.0,3.3,91.9
442600,85041,2003,4,2.0,1743.0,4.5,76.54
360000,85022,1960,3,2.0,1567.0,2.6,99.97
375000,85037,1999,4,2.0,1518.0,1.9,85.28
375000,85302,1979,3,1.75,1513.0,0.0,91.9
540000,85258,1979,3,2.0,2080.0,0.0,101.35
1000000,85003,1942,4,3.0,1742.0,1.1,94.44
325000,85009,1952,4,1.75,1488.0,4.0,65.7
320000,85022,1974,2,1.75,1216.0,2.6,99.97
640000,85257,1960,4,3.0,2021.0,2.5,101.35
625000,85032,1978,3,2.0,1917.0,3.2,99.97
680000,85018,1954,4,2.0,1396.0,2.2,75.8
550000,85016,1954,3,1.75,1596.0,3.2,97.13
550000,85016,1954,3,1.75,1531.0,3.2,97.13
275000,85007,1941,4,2.0,1344.0,1.6,94.44
318000,85041,1948,4,3.5,1316.0,4.5,76.54
370000,85035,1973,4,2.0,1344.0,3.3,95.89
385000,85017,1954,4,2.0,1414.0,4.1,100.04
860000,85028,1992,3,2.5,2500.0,0.6,99.97
500000,85016,1948,3,1.0,1260.0,3.2,97.13
315000,85042,1943,3,2.0,1455.0,2.9,76.54
350000,85035,1973,3,2.0,1152.0,3.3,95.89
550000,85016,1954,3,1.75,1170.0,3.2,97.13
375000,85035,1962,5,2.0,1579.0,3.3,95.89
755000,85254,1978,3,2.0,1817.0,1.1,99.97
535000,85022,1994,3,2.0,1759.0,2.6,99.97
795000,85281,1961,4,3.0,1585.0,0.0,94.49
525000,85022,1983,3,2.0,1743.0,2.6,99.97
371500,85009,1946,3,2.0,1662.0,4.0,65.7
430000,85029,1968,4,1.75,1875.0,3.3,91.9
305000,85006,1936,3,1.0,1176.0,1.9,94.44
440000,85339,2004,3,2.0,1564.0,2.0,94.47
325000,85053,1972,3,1.0,1160.0,1.5,91.9
414000,85043,2000,3,2.0,1392.0,3.2,76.86
380000,85009,2006,3,2.0,1448.0,4.0,65.7
458000,85303,2019,3,2.0,1895.0,0.0,95.89
698000,85257,1958,3,2.0,1691.0,2.5,101.35
480000,85053,1971,3,2.0,1850.0,1.5,91.9
530000,85302,1976,4,1.75,1904.0,0.0,91.9
544000,85022,1979,3,2.0,2613.0,2.6,99.97
495000,85281,1959,3,2.0,1530.0,0.0,94.49
935000,85029,1980,4,2.0,2581.0,3.3,91.9
370000,85301,1960,4,3.0,2751.0,0.0,100.04
525000,85042,2004,4,2.5,2887.0,2.9,76.54
505000,85023,1995,3,2.0,1720.0,3.4,91.9
295000,85009,1960,3,2.0,1663.0,4.0,65.7
550000,85023,1979,4,3.0,2344.0,3.4,91.9
421000,85021,1960,3,1.75,1363.0,2.8,91.9
525000,85023,1978,4,3.0,2080.0,3.4,91.9
610000,85022,2016,3,2.0,1581.0,2.6,99.97
420000,85041,1973,5,2.0,1897.0,4.5,76.54
340000,85051,1966,3,2.0,1622.0,4.3,91.9
473000,85303,1978,4,2.0,2126.0,0.0,95.89
400000,85033,1980,4,2.0,1556.0,3.0,95.89
375000,85035,1971,4,2.0,1412.0,3.3,95.89
435000,85029,1962,4,2.0,1526.0,3.3,91.9
415000,85033,1975,4,2.0,1508.0,3.0,95.89
435000,85041,2003,4,3.0,2349.0,4.5,76.54
472000,85032,2003,4,2.0,1610.0,3.2,99.97
640000,85257,1958,3,2.0,1362.0,2.5,101.35
525000,85032,1976,3,3.0,1796.0,3.2,99.97
438000,85053,1964,3,2.0,1755.0,1.5,91.9
825000,85022,1990,5,3.0,3122.0,2.6,99.97
960000,85022,1987,4,4.0,3695.0,2.6,99.97
427000,85301,1974,3,2.0,1622.0,0.0,100.04
475000,85041,2014,3,3.0,2357.0,4.5,76.54
345000,85040,1946,3,1.0,1167.0,2.8,76.54
480000,85041,2001,4,2.5,2885.0,4.5,76.54
765000,85028,1979,3,2.0,1926.0,0.6,99.97
320000,85029,1960,3,1.75,1092.0,3.3,91.9
410000,85303,2001,3,2.0,1505.0,0.0,95.89
874000,85022,1989,4,2.5,2479.0,2.6,99.97
377000,85035,1974,4,2.0,1344.0,3.3,95.89
510000,85041,2002,5,3.0,2323.0,4.5,76.54
645000,85022,1962,3,2.5,2220.0,2.6,99.97
705000,85018,1953,3,2.0,1852.0,2.2,75.8
345000,85019,1959,3,2.0,1290.0,2.5,100.04
370000,85035,1970,3,2.0,1792.0,3.3,95.89
925000,85042,2007,4,3.0,2858.0,2.9,76.54
412000,85306,1998,3,2.0,1779.0,0.3,91.9
335000,85035,1972,3,2.0,1783.0,3.3,95.89
415000,85051,1971,3,2.0,1390.0,4.3,91.9
380000,85302,1985,3,2.0,1190.0,0.0,91.9
431000,85304,1987,3,2.0,1353.0,0.2,91.9
440000,85303,1978,6,3.0,2169.0,0.0,95.89
455000,85041,2003,4,2.5,2039.0,4.5,76.54
360000,85042,1954,3,2.0,1420.0,2.9,76.54
630000,85015,1952,3,2.0,1719.0,5.5,100.04
403000,85042,1972,4,3.0,1621.0,2.9,76.54
275000,85017,1951,3,1.5,1327.0,4.1,100.04
435000,85019,1969,4,2.0,1680.0,2.5,100.04
493000,85042,2004,4,2.0,2165.0,2.9,76.54
495000,85041,2010,4,3.5,2306.0,4.5,76.54
210000,85007,1946,1,1.0,582.0,1.6,94.44
419000,85040,2020,4,2.0,2035.0,2.8,76.54
630000,85013,1950,3,2.0,1302.0,2.0,72.93
425000,85023,1977,3,2.0,1370.0,3.4,91.9
405000,85304,1978,3,2.0,1023.0,0.2,91.9
380100,85031,1957,3,2.0,1871.0,2.4,100.04
490000,85339,2005,4,2.0,2282.0,2.0,94.47
452000,85302,1979,4,2.0,1541.0,0.0,91.9
340000,85017,1961,3,1.75,1261.0,4.1,100.04
460000,85304,1971,3,2.0,1819.0,0.2,91.9
355000,85035,1978,4,1.0,1148.0,3.3,95.89
369000,85023,1974,3,2.0,1170.0,3.4,91.9
462000,85303,2003,4,2.5,2458.0,0.0,95.89
358000,85051,1960,3,2.0,1252.0,4.3,91.9
458000,85042,2019,4,2.0,1800.0,2.9,76.54
350000,85035,1972,4,3.0,1495.0,3.3,95.89
586900,85022,1985,4,2.0,1755.0,2.6,99.97
495000,85032,1969,4,3.0,1374.0,3.2,99.97
345500,85035,1973,3,2.0,1221.0,3.3,95.89
450000,85281,1963,3,2.0,1130.0,0.0,94.49
