Price,zip,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate,Hightest_Rated_School
305000,85015,2020,2,2.5,1254.0,5.5,100.04
445000,85302,1999,3,2.0,1532.0,0.0,91.9
425000,85019,1968,3,2.0,1610.0,2.5,100.04
750000,85003,1936,3,2.75,1878.0,1.1,94.44
450000,85303,1998,3,2.0,1609.0,0.0,95.89
460000,85304,1982,3,2.0,1831.0,0.2,91.9
400000,85023,1986,2,2.0,1324.0,3.4,91.9
320000,85035,1977,2,1.0,840.0,3.3,95.89
432000,85042,2004,3,2.0,1718.0,2.9,76.54
550000,85304,1989,4,3.0,2892.0,0.2,91.9
445000,85051,1976,4,2.0,2064.0,4.3,91.9
350000,85033,1960,3,2.0,1682.0,3.0,95.89
390000,85035,1968,3,2.0,1546.0,3.3,95.89
425000,85008,1952,3,2.0,1228.0,4.5,81.79
405000,85302,1978,3,2.0,1541.0,0.0,91.9
310000,85033,1960,3,1.5,1215.0,3.0,95.89
620000,85013,1952,4,2.5,1641.0,2.0,72.93
477000,85339,2006,4,2.5,2464.0,2.0,94.47
450000,85013,1952,3,1.0,1185.0,2.0,72.93
475000,85016,1947,2,1.0,1280.0,3.2,97.13
479000,85007,1942,3,1.0,1330.0,1.6,94.44
407000,85301,1962,4,2.0,1560.0,0.0,100.04
469300,85303,2019,3,2.0,1895.0,0.0,95.89
525000,85016,1952,3,2.0,1053.0,3.2,97.13
421600,85020,1958,3,2.0,1092.0,2.1,97.13
635000,85023,1996,3,2.0,2210.0,3.4,91.9
740000,85016,1959,3,1.75,1648.0,3.2,97.13
550000,85028,1976,3,2.5,1900.0,0.6,99.97
687000,85021,1986,3,2.0,1788.0,2.8,91.9
461000,85304,1974,3,2.0,1616.0,0.2,91.9
445000,85051,1964,3,2.0,1702.0,4.3,91.9
465000,85032,1966,3,2.0,1360.0,3.2,99.97
403000,85339,2003,3,2.0,1315.0,2.0,94.47
282000,85031,1955,4,2.0,1636.0,2.4,100.04
400000,85017,1954,4,2.5,1414.0,4.1,100.04
880000,85028,1984,4,2.5,2605.0,0.6,99.97
375000,85015,1952,3,1.0,1053.0,5.5,100.04
885000,85016,1952,3,2.0,1428.0,3.2,97.13
1125000,85018,1971,3,2.0,1860.0,2.2,75.8
360000,85022,1973,2,2.0,1214.0,2.6,99.97
459500,85023,1994,3,2.0,1312.0,3.4,91.9
380000,85042,1961,3,2.0,1342.0,2.9,76.54
315000,85017,1953,3,2.0,1424.0,4.1,100.04
320000,85017,1952,3,1.75,1257.0,4.1,100.04
350000,85043,1982,3,1.0,1080.0,3.2,76.86
475000,85041,2003,4,2.0,1684.0,4.5,76.54
428000,85339,2004,4,2.0,1564.0,2.0,94.47
400000,85051,1960,4,3.0,2265.0,4.3,91.9
430000,85345,1996,3,2.5,1918.0,0.0,85.28
350000,85017,1954,4,2.0,1491.0,4.1,100.04
905000,85018,1953,4,2.0,1630.0,2.2,75.8
893000,85021,1965,5,3.0,2481.0,2.8,91.9
420000,85053,1977,3,2.0,1652.0,1.5,91.9
317000,85042,1987,3,2.0,1144.0,2.9,76.54
365000,85301,1973,3,2.0,1424.0,0.0,100.04
769000,85250,1970,3,2.0,1839.0,2.5,101.35
420000,85032,1951,4,2.0,1726.0,3.2,99.97
910000,85018,1954,3,2.0,1169.0,2.2,75.8
478000,85032,1973,3,2.0,1240.0,3.2,99.97
453000,85041,2017,3,2.5,2288.0,4.5,76.54
365000,85033,1979,2,2.0,1044.0,3.0,95.89
950000,85012,1952,4,3.0,2559.0,0.6,72.93
325000,85041,1962,3,2.0,1218.0,4.5,76.54
760000,85016,1950,4,2.5,2185.0,3.2,97.13
385000,85029,1973,3,2.0,1829.0,3.3,91.9
651000,85281,1959,4,3.0,1663.0,0.0,94.49
540000,85041,2007,5,3.0,2882.0,4.5,76.54
520000,85281,1960,3,2.0,1477.0,0.0,94.49
270000,85040,1946,3,1.0,1074.0,2.8,76.54
332000,85022,1986,2,1.0,824.0,2.6,99.97
420000,85041,1956,4,3.0,2048.0,4.5,76.54
375000,85035,2016,3,3.5,1661.0,3.3,95.89
451000,85281,1961,3,1.75,1274.0,0.0,94.49
450000,85015,1955,3,2.0,1465.0,5.5,100.04
429000,85302,1999,3,2.0,1679.0,0.0,91.9
625000,85006,2017,4,2.0,2078.0,1.9,94.44
525000,85281,1958,3,2.0,1092.0,0.0,94.49
467000,85041,2006,4,2.0,1849.0,4.5,76.54
602000,85032,1979,3,2.0,1646.0,3.2,99.97
650000,85018,1971,3,2.0,1188.0,2.2,75.8
391000,85301,1955,3,2.0,1560.0,0.0,100.04
397000,85033,1980,4,2.0,1483.0,3.0,95.89
715000,85023,2018,3,2.5,2686.0,3.4,91.9
460000,85051,1960,3,2.0,1716.0,4.3,91.9
387500,85033,1972,3,2.0,1764.0,3.0,95.89
305000,85009,1958,3,1.0,1000.0,4.0,65.7
475000,85304,1979,3,2.0,1794.0,0.2,91.9
340000,85019,1968,5,2.0,1818.0,2.5,100.04
556500,85041,1962,3,3.0,1880.0,4.5,76.54
800000,85003,1948,3,2.0,1814.0,1.1,94.44
391000,85006,1942,2,1.0,812.0,1.9,94.44
460000,85008,1956,3,2.0,1287.0,4.5,81.79
375000,85009,1950,3,2.0,1408.0,4.0,65.7
315000,85051,1953,3,1.0,1014.0,4.3,91.9
400000,85019,1959,4,3.0,2000.0,2.5,100.04
450000,85008,1954,3,2.0,1440.0,4.5,81.79
317000,85023,1988,2,2.0,1246.0,3.4,91.9
510000,85023,2007,3,2.5,1753.0,3.4,91.9
380000,85022,1979,3,2.0,1261.0,2.6,99.97
250000,85023,1982,3,2.0,1342.0,3.4,91.9
435000,85042,1954,4,1.75,1764.0,2.9,76.54
410000,85029,1969,3,2.0,1458.0,3.3,91.9
325000,85042,1958,4,2.0,1154.0,2.9,76.54
510000,85339,2005,5,3.0,2461.0,2.0,94.47
500000,85042,2000,4,2.5,2259.0,2.9,76.54
385000,85031,1957,4,2.0,1692.0,2.4,100.04
270000,85035,1963,3,1.5,1334.0,3.3,95.89
625000,85021,1954,3,2.0,1765.0,2.8,91.9
340000,85019,1961,3,2.0,1411.0,2.5,100.04
340000,85020,1949,3,2.0,1628.0,2.1,97.13
365000,85035,1975,4,2.0,1298.0,3.3,95.89
740000,85022,1973,3,3.0,2965.0,2.6,99.97
680000,85015,1962,4,3.0,1712.0,5.5,100.04
653000,85008,1973,4,1.75,2166.0,4.5,81.79
1100000,85254,1978,5,3.0,2549.0,1.1,99.97
321000,85041,1941,3,1.5,1385.0,4.5,76.54
425000,85304,2004,4,2.5,1756.0,0.2,91.9
375100,85043,2005,4,2.5,1598.0,3.2,76.86
570000,85008,1955,4,2.0,1361.0,4.5,81.79
305000,85009,1951,4,2.0,1196.0,4.0,65.7
523500,85302,1976,4,2.0,1833.0,0.0,91.9
300000,85022,1971,3,1.0,1241.0,2.6,99.97
520000,85032,1984,3,2.0,1608.0,3.2,99.97
300000,85009,1954,3,2.0,1500.0,4.0,65.7
420000,85301,1950,3,2.0,1973.0,0.0,100.04
640000,85023,1967,4,2.0,2065.0,3.4,91.9
571500,85281,1960,4,3.0,2252.0,0.0,94.49
665000,85016,1949,3,2.0,1881.0,3.2,97.13
395000,85031,1958,4,3.0,1665.0,2.4,100.04
398000,85029,1969,3,1.75,1428.0,3.3,91.9
435000,85023,1970,3,2.0,1729.0,3.4,91.9
862500,85003,1956,3,2.0,1954.0,1.1,94.44
685000,85028,1973,3,2.0,1715.0,0.6,99.97
378000,85029,1971,3,2.0,1328.0,3.3,91.9
485000,85041,2004,4,2.0,2484.0,4.5,76.54
655000,85006,2000,3,3.0,1891.0,1.9,94.44
636000,85014,1952,3,2.0,1486.0,1.9,97.13
685000,85281,1960,4,2.0,1710.0,0.0,94.49
478000,85053,1977,3,2.0,1870.0,1.5,91.9
720000,85018,1951,3,1.0,1407.0,2.2,75.8
431500,85282,1970,3,2.0,1176.0,0.0,94.49
701000,85251,1959,4,2.0,1654.0,0.0,101.35
374990,85041,2022,3,2.0,1125.0,4.5,76.54
352500,85304,1974,3,1.75,1040.0,0.2,91.9
745000,85041,1975,3,2.0,2283.0,4.5,76.54
488000,85017,1954,6,4.0,2115.0,4.1,100.04
411000,85041,2004,3,2.0,1842.0,4.5,76.54
440000,85345,1979,3,2.0,1543.0,0.0,85.28
470000,85302,1972,4,2.0,1985.0,0.0,91.9
410000,85302,1974,4,2.0,2485.0,0.0,91.9
720000,85032,1983,3,2.0,1501.0,3.2,99.97
435000,85302,1972,4,2.0,1463.0,0.0,91.9
382000,85033,1968,3,2.0,1304.0,3.0,95.89
390000,85301,1959,4,2.0,2433.0,0.0,100.04
560000,85032,1974,3,2.0,1685.0,3.2,99.97
368000,85035,1964,4,2.0,1521.0,3.3,95.89
570111,85003,1930,2,1.0,1046.0,1.1,94.44
461000,85041,2004,3,2.0,1632.0,4.5,76.54
445000,85015,2021,4,2.5,1655.0,5.5,100.04
389000,85033,1961,4,2.0,1410.0,3.0,95.89
715000,85022,1977,3,2.0,2119.0,2.6,99.97
280000,85009,1948,2,1.0,851.0,4.0,65.7
360000,85017,1952,3,1.0,1092.0,4.1,100.04
295000,85032,1974,3,2.0,1064.0,3.2,99.97
375000,85009,1930,2,1.0,1322.0,4.0,65.7
351000,85031,1958,4,2.0,1733.0,2.4,100.04
700000,85303,1990,3,2.0,2002.0,0.0,95.89
360000,85031,1956,3,2.0,1116.0,2.4,100.04
450000,85016,1953,3,1.0,988.0,3.2,97.13
425000,85023,1997,3,2.0,1561.0,3.4,91.9
293000,85041,1947,2,1.0,920.0,4.5,76.54
521500,85013,2000,3,2.0,1836.0,2.0,72.93
560000,85022,1980,3,2.0,1808.0,2.6,99.97
358000,85051,1961,3,2.0,1176.0,4.3,91.9
340000,85033,1978,3,2.0,1343.0,3.0,95.89
835000,85042,2017,3,2.5,2693.0,2.9,76.54
340000,85051,1961,3,2.0,1183.0,4.3,91.9
623000,85028,1961,3,2.0,1820.0,0.6,99.97
400000,85051,1968,4,1.75,2103.0,4.3,91.9
1100000,85014,1951,4,2.0,2028.0,1.9,97.13
850000,85028,1962,3,3.0,2085.0,0.6,99.97
530000,85032,1987,3,2.0,1548.0,3.2,99.97
465000,85345,1983,3,2.0,1440.0,0.0,85.28
403000,85301,1959,4,2.0,1765.0,0.0,100.04
855000,85013,1950,3,2.0,1782.0,2.0,72.93
535000,85303,1994,4,2.0,1963.0,0.0,95.89
595000,85041,2004,5,3.5,3763.0,4.5,76.54
375000,85035,2015,3,3.0,1768.0,3.3,95.89
180000,85029,1960,3,2.0,1481.0,3.3,91.9
415000,85032,1977,3,2.0,1142.0,3.2,99.97
410000,85014,1952,2,1.0,1163.0,1.9,97.13
320000,85017,1949,2,1.0,1020.0,4.1,100.04
950000,85013,1981,4,2.0,2838.0,2.0,72.93
1075000,85251,1959,3,2.0,1534.0,0.0,101.35
400000,85053,1976,3,2.0,1614.0,1.5,91.9
370000,85040,2006,3,2.0,1544.0,2.8,76.54
572000,85015,1942,3,2.0,1706.0,5.5,100.04
525000,85008,1952,5,3.0,1815.0,4.5,81.79
415000,85023,1960,3,2.0,1500.0,3.4,91.9
335000,85301,1964,3,2.0,1549.0,0.0,100.04
1050000,85251,1960,3,2.0,1800.0,0.0,101.35
490000,85032,1974,3,2.0,1440.0,3.2,99.97
335000,85017,1952,3,2.0,1210.0,4.1,100.04
526000,85013,1946,3,2.0,1339.0,2.0,72.93
510500,85257,1961,2,2.0,1137.0,2.5,101.35
425000,85015,1958,4,2.0,1796.0,5.5,100.04
395000,85019,1958,3,2.0,1282.0,2.5,100.04
290000,85008,1940,2,1.0,651.0,4.5,81.79
459900,85304,1979,3,2.0,1645.0,0.2,91.9
1300000,85250,1972,4,3.0,1832.0,2.5,101.35
900000,85032,1988,4,2.0,2211.0,3.2,99.97
450000,85032,1972,3,1.75,1420.0,3.2,99.97
850000,85020,1967,4,2.0,2292.0,2.1,97.13
700000,85041,2019,5,3.5,2867.0,4.5,76.54
310000,85301,1950,2,1.0,896.0,0.0,100.04
415000,85041,2003,3,2.0,1347.0,4.5,76.54
495000,85042,2004,4,2.0,1672.0,2.9,76.54
718000,85028,1962,3,2.0,1608.0,0.6,99.97
371500,85035,1977,4,2.0,1576.0,3.3,95.89
1200000,85254,1972,4,3.0,2767.0,1.1,99.97
403700,85051,1961,4,2.0,1480.0,4.3,91.9
490000,85029,1971,4,2.0,2143.0,3.3,91.9
350000,85035,1972,3,2.0,1140.0,3.3,95.89
680000,85014,1954,4,1.5,1539.0,1.9,97.13
390000,85040,2004,4,2.5,1600.0,2.8,76.54
358000,85017,1954,3,1.75,1412.0,4.1,100.04
445000,85304,1971,3,1.75,1598.0,0.2,91.9
368000,85041,1947,3,2.0,1334.0,4.5,76.54
457900,85020,1952,3,2.0,1479.0,2.1,97.13
395000,85029,1960,3,2.0,1352.0,3.3,91.9
410000,85345,1980,3,1.75,1420.0,0.0,85.28
420000,85304,1973,3,2.0,1616.0,0.2,91.9
435000,85304,1983,3,2.0,1145.0,0.2,91.9
360000,85051,1954,3,2.0,1376.0,4.3,91.9
700000,85028,1962,4,2.0,2206.0,0.6,99.97
450000,85023,1978,3,2.0,1680.0,3.4,91.9
360000,85301,1930,3,2.0,1470.0,0.0,100.04
391000,85304,1983,3,2.0,1231.0,0.2,91.9
405000,85021,1947,3,2.0,1370.0,2.8,91.9
386000,85304,1978,4,2.0,1879.0,0.2,91.9
470000,85053,1975,3,2.0,1893.0,1.5,91.9
830000,85022,1979,4,2.0,2476.0,2.6,99.97
451000,85304,1978,4,2.0,1633.0,0.2,91.9
575000,85022,1983,3,2.0,1749.0,2.6,99.97
412000,85041,1981,3,2.0,1321.0,4.5,76.54
376000,85019,1954,4,2.0,1681.0,2.5,100.04
480000,85302,1979,4,2.0,2239.0,0.0,91.9
428000,85016,1949,3,1.0,898.0,3.2,97.13
505000,85008,1981,2,2.0,1362.0,4.5,81.79
126000,85003,1921,1,1.0,660.0,1.1,94.44
400000,85051,1967,4,2.0,1773.0,4.3,91.9
460000,85023,1973,4,2.0,1863.0,3.4,91.9
810000,85257,1959,3,2.0,1600.0,2.5,101.35
520000,85041,2014,4,3.0,2522.0,4.5,76.54
395000,85051,1985,3,2.5,2009.0,4.3,91.9
260000,85007,1946,2,1.0,754.0,1.6,94.44
630000,85040,2005,4,3.0,3772.0,2.8,76.54
545000,85042,2017,4,2.0,1902.0,2.9,76.54
494500,85339,2006,3,2.0,2240.0,2.0,94.47
400000,85043,2002,3,2.0,1589.0,3.2,76.86
420000,85029,1971,4,3.0,1632.0,3.3,91.9
430500,85029,1961,4,2.0,1715.0,3.3,91.9
380000,85031,1956,4,2.0,1706.0,2.4,100.04
405000,85029,1971,4,2.0,1280.0,3.3,91.9
850000,85251,1958,4,3.0,1926.0,0.0,101.35
655000,85251,1957,4,2.0,1909.0,0.0,101.35
625000,85032,1974,3,2.0,1685.0,3.2,99.97
655000,85006,1925,3,2.0,1325.0,1.9,94.44
600000,85013,1947,3,2.0,1455.0,2.0,72.93
369200,85041,1951,4,2.0,1472.0,4.5,76.54
585000,85022,1973,3,2.0,1962.0,2.6,99.97
360000,85053,1979,2,2.0,1233.0,1.5,91.9
364990,85041,2022,3,2.0,1100.0,4.5,76.54
1000000,85029,1997,5,3.0,3949.0,3.3,91.9
240000,85041,1952,3,2.0,1046.0,4.5,76.54
385000,85013,1952,3,2.5,1276.0,2.0,72.93
510000,85304,1982,4,2.0,2028.0,0.2,91.9
640000,85016,1948,4,3.0,1769.0,3.2,97.13
595111,85042,2002,4,3.0,2685.0,2.9,76.54
517500,85053,1970,5,2.0,2400.0,1.5,91.9
590000,85022,1973,2,2.0,1979.0,2.6,99.97
564000,85022,1973,2,2.0,1867.0,2.6,99.97
367000,85306,1971,4,3.0,2039.0,0.3,91.9
795000,85028,1975,3,2.0,1874.0,0.6,99.97
650000,85257,1957,3,2.0,1506.0,2.5,101.35
720000,85014,1951,3,2.75,1835.0,1.9,97.13
329000,85007,1955,4,1.0,1269.0,1.6,94.44
402000,85022,1968,3,2.0,1224.0,2.6,99.97
930000,85018,1953,4,3.0,2208.0,2.2,75.8
357000,85021,1949,3,1.0,1141.0,2.8,91.9
535000,85008,1970,3,2.0,2572.0,4.5,81.79
402000,85043,2005,3,2.5,2150.0,3.2,76.86
340000,85031,1956,4,2.5,1793.0,2.4,100.04
395000,85033,1969,3,2.0,1982.0,3.0,95.89
405563,85303,2021,4,3.0,1850.0,0.0,95.89
386000,85302,1980,2,2.0,1107.0,0.0,91.9
600000,85042,2003,3,2.0,2219.0,2.9,76.54
405000,85019,1967,5,2.0,1790.0,2.5,100.04
478000,85042,2001,3,2.0,1522.0,2.9,76.54
335000,85042,1966,4,2.0,1629.0,2.9,76.54
385000,85053,1970,4,2.0,2160.0,1.5,91.9
850000,85032,1980,4,2.75,1989.0,3.2,99.97
430000,85301,1970,4,2.5,2016.0,0.0,100.04
515000,85303,2021,3,2.0,1788.0,0.0,95.89
374900,85053,1970,5,3.0,1296.0,1.5,91.9
327500,85051,1962,3,1.75,1047.0,4.3,91.9
420000,85033,1960,5,2.0,1674.0,3.0,95.89
460000,85301,1971,4,2.0,2289.0,0.0,100.04
476000,85023,2017,3,2.0,1507.0,3.4,91.9
695000,85022,1972,3,2.0,1924.0,2.6,99.97
1050000,85254,1988,4,2.0,2572.0,1.1,99.97
590000,85006,1926,3,2.0,1401.0,1.9,94.44
850000,85003,1941,4,3.0,2215.0,1.1,94.44
725000,85281,1980,3,2.5,2467.0,0.0,94.49
449000,85006,1916,3,2.0,1410.0,1.9,94.44
505000,85020,1936,3,2.0,2054.0,2.1,97.13
735000,85022,1971,3,2.0,2082.0,2.6,99.97
371000,85037,1996,3,2.0,1098.0,1.9,85.28
779000,85251,1955,3,2.0,1529.0,0.0,101.35
372500,85033,1961,3,2.0,1620.0,3.0,95.89
420000,85032,1986,3,1.75,1230.0,3.2,99.97
465000,85041,2005,4,2.5,2334.0,4.5,76.54
370000,85033,1960,4,2.0,1585.0,3.0,95.89
385000,85304,1977,3,2.0,1341.0,0.2,91.9
597000,85008,1958,3,2.0,2076.0,4.5,81.79
270000,85029,1960,3,2.0,1484.0,3.3,91.9
325000,85041,1956,3,2.0,1184.0,4.5,76.54
516000,85040,2006,4,2.5,3073.0,2.8,76.54
462000,85042,2003,3,2.5,2346.0,2.9,76.54
605000,85251,1959,3,2.0,1416.0,0.0,101.35
710000,85022,1980,4,2.5,2223.0,2.6,99.97
450000,85302,1998,4,3.0,1892.0,0.0,91.9
490000,85041,2005,5,3.0,3213.0,4.5,76.54
440000,85051,1969,4,2.0,1772.0,4.3,91.9
600000,85013,1957,3,2.0,1304.0,2.0,72.93
533300,85032,1981,4,2.0,1428.0,3.2,99.97
340000,85041,1982,3,1.75,936.0,4.5,76.54
408000,85006,1940,2,1.0,936.0,1.9,94.44
522000,85053,1961,3,2.0,2065.0,1.5,91.9
415000,85051,1979,3,3.0,2210.0,4.3,91.9
385000,85008,1950,3,2.0,1350.0,4.5,81.79
670000,85013,1953,3,2.0,1556.0,2.0,72.93
405000,85041,2002,3,2.0,1336.0,4.5,76.54
395000,85021,1959,3,2.0,1092.0,2.8,91.9
470000,85301,2000,3,2.5,1832.0,0.0,100.04
430000,85043,2005,3,2.0,1653.0,3.2,76.86
450000,85302,1972,4,2.0,1883.0,0.0,91.9
368000,85041,1961,3,2.0,1000.0,4.5,76.54
450000,85304,1980,3,2.0,1663.0,0.2,91.9
800000,85254,1978,3,2.0,1740.0,1.1,99.97
860000,85006,2007,4,2.0,1614.0,1.9,94.44
505000,85041,2020,3,2.5,2223.0,4.5,76.54
700000,85018,1950,2,1.0,1107.0,2.2,75.8
665000,85257,1959,3,2.0,1509.0,2.5,101.35
425000,85029,1969,4,1.75,1674.0,3.3,91.9
485000,85041,2004,4,2.0,2160.0,4.5,76.54
368000,85009,1953,4,2.0,1600.0,4.0,65.7
384750,85033,1973,3,2.0,1377.0,3.0,95.89
749900,85042,2020,4,3.5,3085.0,2.9,76.54
417000,85302,1977,3,2.5,1527.0,0.0,91.9
415000,85029,1970,3,2.0,1519.0,3.3,91.9
665000,85028,1972,3,2.0,2156.0,0.6,99.97
380000,85029,1971,2,2.0,1336.0,3.3,91.9
399995,85032,1998,3,2.0,1340.0,3.2,99.97
805000,85016,1956,4,3.0,1908.0,3.2,97.13
400000,85029,1971,5,2.5,1754.0,3.3,91.9
650000,85028,1971,3,2.0,2076.0,0.6,99.97
420000,85029,1968,4,2.0,1850.0,3.3,91.9
825000,85018,1958,3,2.0,1363.0,2.2,75.8
440000,85301,1925,4,3.0,1767.0,0.0,100.04
470000,85043,2006,4,2.5,2066.0,3.2,76.86
375000,85304,1979,3,2.0,1860.0,0.2,91.9
385000,85040,2004,4,2.5,1580.0,2.8,76.54
815000,85257,1959,4,2.0,1894.0,2.5,101.35
246500,85006,1956,3,1.0,1135.0,1.9,94.44
179900,85009,1944,2,1.0,562.0,4.0,65.7
640000,85029,1980,4,2.0,2581.0,3.3,91.9
338700,85015,1956,3,1.5,1384.0,5.5,100.04
570000,85009,1958,3,2.0,1616.0,4.0,65.7
360000,85051,1963,3,2.0,1748.0,4.3,91.9
440000,85301,2022,4,3.0,1840.0,0.0,100.04
340000,85006,1930,2,1.0,1026.0,1.9,94.44
651000,85251,1959,3,2.0,1416.0,0.0,101.35
620000,85304,1992,5,3.0,2932.0,0.2,91.9
250000,85008,1935,3,1.0,1008.0,4.5,81.79
360000,85301,1964,3,2.0,1520.0,0.0,100.04
877000,85021,1964,4,3.0,2353.0,2.8,91.9
430000,85041,2019,3,2.0,1392.0,4.5,76.54
485000,85042,2003,3,2.0,1984.0,2.9,76.54
340000,85031,1959,3,2.0,1418.0,2.4,100.04
320000,85017,1955,3,2.0,1578.0,4.1,100.04
370000,85017,1952,3,1.5,1520.9,4.1,100.04
425000,85008,1955,4,2.0,1534.0,4.5,81.79
460000,85013,1955,3,2.0,1402.0,2.0,72.93
355000,85035,1971,4,2.0,1200.0,3.3,95.89
700000,85023,1981,5,3.0,2834.0,3.4,91.9
430000,85017,1999,4,3.0,2242.0,4.1,100.04
500000,85304,1978,4,2.5,2056.0,0.2,91.9
935000,85028,1979,4,2.0,2607.0,0.6,99.97
420000,85303,2003,3,2.0,1674.0,0.0,95.89
470000,85032,1972,3,2.0,1208.0,3.2,99.97
510000,85041,2004,4,2.0,1906.0,4.5,76.54
1025000,85021,1954,4,3.5,3351.0,2.8,91.9
510000,85021,1900,2,1.0,1320.0,2.8,91.9
310000,85033,1961,3,2.0,1665.0,3.0,95.89
450000,85302,2013,3,2.0,1874.0,0.0,91.9
365000,85019,1959,4,2.0,2048.0,2.5,100.04
770000,85006,2019,3,2.0,1605.0,1.9,94.44
817500,85029,1997,5,3.0,3550.0,3.3,91.9
333000,85029,1959,3,1.75,1400.0,3.3,91.9
360000,85035,1974,4,3.0,1519.0,3.3,95.89
420000,85041,2014,4,2.0,1652.0,4.5,76.54
397000,85031,1955,5,2.0,1972.0,2.4,100.04
405000,85006,1950,3,3.0,1789.0,1.9,94.44
350000,85303,1927,2,1.0,1155.0,0.0,95.89
455000,85051,1970,4,2.0,1855.0,4.3,91.9
650000,85022,1994,3,2.0,2169.0,2.6,99.97
515000,85015,1963,3,2.5,1796.0,5.5,100.04
430000,85006,1933,3,1.0,1048.0,1.9,94.44
330000,85035,1962,3,2.0,1172.0,3.3,95.89
305000,85304,1975,4,2.0,1784.0,0.2,91.9
355000,85009,1969,4,2.0,1511.0,4.0,65.7
465000,85015,1948,3,2.0,1708.0,5.5,100.04
585000,85023,1995,4,2.5,2696.0,3.4,91.9
1100000,85251,1958,4,3.0,1922.0,0.0,101.35
375000,85031,1956,4,2.0,1589.0,2.4,100.04
460000,85304,1979,3,2.0,1615.0,0.2,91.9
480000,85013,1952,3,2.0,1276.0,2.0,72.93
365000,85304,1979,3,2.0,1024.0,0.2,91.9
874000,85029,1978,5,3.5,3137.0,3.3,91.9
599000,85257,1960,3,2.0,1344.0,2.5,101.35
452500,85020,1954,3,1.75,1152.0,2.1,97.13
585000,85022,1993,4,2.5,2241.0,2.6,99.97
335000,85009,1960,4,2.0,1249.0,4.0,65.7
372000,85017,1954,4,2.5,1900.0,4.1,100.04
223050,85345,2006,3,2.0,1305.0,0.0,85.28
372000,85009,1960,4,3.0,1942.0,4.0,65.7
526000,85042,2004,4,2.0,3097.0,2.9,76.54
310000,85051,1969,3,2.0,1594.0,4.3,91.9
330000,85017,1953,3,1.5,1417.0,4.1,100.04
320500,85306,1974,3,2.0,1064.0,0.3,91.9
472000,85006,2008,3,2.0,1812.0,1.9,94.44
620000,85013,1958,3,2.0,1478.0,2.0,72.93
388000,85304,1974,3,2.0,1226.0,0.2,91.9
300777,85051,1966,3,2.0,1047.0,4.3,91.9
850000,85251,1958,3,3.0,1660.0,0.0,101.35
475000,85302,1971,3,2.0,1768.0,0.0,91.9
440000,85029,1971,3,2.0,1860.0,3.3,91.9
410000,85042,1994,3,2.0,1260.0,2.9,76.54
454000,85304,1983,4,2.0,1972.0,0.2,91.9
600000,85032,1981,3,2.0,2012.0,3.2,99.97
375000,85042,2016,3,2.5,1499.0,2.9,76.54
365000,85345,1972,3,2.0,1581.0,0.0,85.28
529000,85008,1953,3,2.0,1710.0,4.5,81.79
460000,85009,1953,3,2.0,1145.0,4.0,65.7
